symbol,interval,datetime,open,high,low,close,volume
BTCUSDT,1m,2025-06-06 16:20:00,105033.93,105190.04,105033.93,105177.42,32.19425
BTCUSDT,1m,2025-06-06 16:21:00,105177.42,105177.42,105091.79,105134.74,11.88451
BTCUSDT,1m,2025-06-06 16:22:00,105134.73,105230.03,105132.62,105230.02,7.80441
BTCUSDT,1m,2025-06-06 16:23:00,105230.02,105284.0,105220.0,105258.36,21.82729
BTCUSDT,1m,2025-06-06 16:24:00,105258.37,105262.38,105206.14,105217.59,7.55094
BTCUSDT,1m,2025-06-06 16:25:00,105217.6,105278.71,105173.65,105262.38,20.64063
BTCUSDT,1m,2025-06-06 16:26:00,105262.37,105284.0,105249.34,105249.34,14.71645
BTCUSDT,1m,2025-06-06 16:27:00,105249.35,105280.14,105177.62,105198.14,65.63648
BTCUSDT,1m,2025-06-06 16:28:00,105198.15,105198.15,105012.09,105094.74,105.09042
BTCUSDT,1m,2025-06-06 16:29:00,105094.73,105094.73,104997.13,105071.41,58.81275
BTCUSDT,1m,2025-06-06 16:30:00,105071.41,105074.43,104984.01,105015.94,43.55391
BTCUSDT,1m,2025-06-06 16:31:00,105015.95,105015.96,104978.69,104978.69,25.62111
BTCUSDT,1m,2025-06-06 16:32:00,104978.69,104999.94,104949.37,104987.54,67.70061
BTCUSDT,1m,2025-06-06 16:33:00,104987.54,104987.54,104911.08,104931.05,38.39856
BTCUSDT,1m,2025-06-06 16:34:00,104931.05,104980.84,104931.04,104962.74,39.22095
BTCUSDT,1m,2025-06-06 16:35:00,104962.75,104999.79,104932.16,104999.78,10.12398
BTCUSDT,1m,2025-06-06 16:36:00,104999.78,105045.24,104999.78,105012.6,12.44428
BTCUSDT,1m,2025-06-06 16:37:00,105012.6,105012.6,104959.07,104992.22,7.41478
BTCUSDT,1m,2025-06-06 16:38:00,104992.21,105031.97,104977.14,105031.97,17.15443
BTCUSDT,1m,2025-06-06 16:39:00,105031.97,105031.97,104956.75,104956.75,7.84629
BTCUSDT,1m,2025-06-06 16:40:00,104956.75,104956.76,104910.93,104944.15,16.13542
BTCUSDT,1m,2025-06-06 16:41:00,104944.14,104944.15,104906.97,104906.97,5.41333
BTCUSDT,1m,2025-06-06 16:42:00,104906.97,104906.98,104860.0,104874.46,10.73335
BTCUSDT,1m,2025-06-06 16:43:00,104874.47,104885.81,104853.55,104855.67,8.12801
BTCUSDT,1m,2025-06-06 16:44:00,104855.68,104930.24,104835.91,104930.23,22.33069
BTCUSDT,1m,2025-06-06 16:45:00,104930.23,104931.99,104907.81,104907.81,6.32886
BTCUSDT,1m,2025-06-06 16:46:00,104907.81,104952.93,104907.81,104952.92,6.55895
BTCUSDT,1m,2025-06-06 16:47:00,104952.93,104962.81,104948.01,104955.49,5.0733
BTCUSDT,1m,2025-06-06 16:48:00,104955.49,105046.5,104955.49,105045.46,10.80982
BTCUSDT,1m,2025-06-06 16:49:00,105045.46,105073.59,105045.45,105066.48,7.09289
BTCUSDT,1m,2025-06-06 16:50:00,105066.49,105089.57,105040.0,105050.71,15.0615
BTCUSDT,1m,2025-06-06 16:51:00,105050.71,105050.72,105000.05,105000.06,5.50767
BTCUSDT,1m,2025-06-06 16:52:00,105000.05,105000.06,104906.97,104906.98,8.99885
BTCUSDT,1m,2025-06-06 16:53:00,104906.97,104911.02,104884.5,104911.02,7.92446
BTCUSDT,1m,2025-06-06 16:54:00,104911.01,104911.02,104856.53,104856.53,6.93461
BTCUSDT,1m,2025-06-06 16:55:00,104856.54,104856.54,104721.91,104730.35,17.0103
BTCUSDT,1m,2025-06-06 16:56:00,104730.36,104765.9,104708.08,104765.89,7.46543
BTCUSDT,1m,2025-06-06 16:57:00,104765.89,104788.43,104760.36,104788.42,14.35884
BTCUSDT,1m,2025-06-06 16:58:00,104788.42,104788.43,104745.2,104765.63,9.6056
BTCUSDT,1m,2025-06-06 16:59:00,104765.63,104765.64,104743.16,104758.27,6.28059
BTCUSDT,1m,2025-06-06 17:00:00,104758.28,104829.57,104758.27,104799.53,9.70594
BTCUSDT,1m,2025-06-06 17:01:00,104799.53,104825.08,104799.53,104818.68,5.02374
BTCUSDT,1m,2025-06-06 17:02:00,104818.67,104819.17,104767.45,104769.32,12.98992
BTCUSDT,1m,2025-06-06 17:03:00,104769.31,104816.8,104748.67,104806.75,9.12843
BTCUSDT,1m,2025-06-06 17:04:00,104806.74,104806.74,104692.0,104692.0,19.88308
BTCUSDT,1m,2025-06-06 17:05:00,104692.0,104692.0,104633.73,104669.27,24.53434
BTCUSDT,1m,2025-06-06 17:06:00,104669.26,104669.27,104573.93,104616.65,22.74091
BTCUSDT,1m,2025-06-06 17:07:00,104616.65,104627.11,104581.39,104600.28,14.41982
BTCUSDT,1m,2025-06-06 17:08:00,104600.28,104600.29,104540.93,104540.94,11.57123
BTCUSDT,1m,2025-06-06 17:09:00,104540.93,104577.42,104540.93,104541.85,19.21453
BTCUSDT,1m,2025-06-06 17:10:00,104541.86,104577.16,104531.19,104531.19,17.66306
BTCUSDT,1m,2025-06-06 17:11:00,104531.19,104538.4,104390.18,104480.58,60.50901
BTCUSDT,1m,2025-06-06 17:12:00,104480.58,104563.11,104461.88,104550.71,13.57007
BTCUSDT,1m,2025-06-06 17:13:00,104550.7,104610.75,104550.7,104576.29,10.35645
BTCUSDT,1m,2025-06-06 17:14:00,104576.29,104588.45,104511.62,104511.62,12.53963
BTCUSDT,1m,2025-06-06 17:15:00,104511.62,104551.79,104501.11,104551.79,5.338
BTCUSDT,1m,2025-06-06 17:16:00,104551.79,104594.12,104551.78,104574.54,11.81267
BTCUSDT,1m,2025-06-06 17:17:00,104574.55,104635.84,104552.12,104635.84,7.24955
BTCUSDT,1m,2025-06-06 17:18:00,104635.84,104678.05,104635.84,104678.04,15.31182
BTCUSDT,1m,2025-06-06 17:19:00,104678.05,104678.05,104638.83,104659.28,10.76206
BTCUSDT,1m,2025-06-06 17:20:00,104659.27,104780.21,104659.27,104770.44,15.69924
BTCUSDT,1m,2025-06-06 17:21:00,104770.45,104770.45,104703.75,104741.27,6.87547
BTCUSDT,1m,2025-06-06 17:22:00,104741.27,104766.69,104692.82,104692.82,6.00071
BTCUSDT,1m,2025-06-06 17:23:00,104692.82,104724.8,104662.02,104724.8,14.32658
BTCUSDT,1m,2025-06-06 17:24:00,104724.8,104734.21,104688.33,104704.99,5.23892
BTCUSDT,1m,2025-06-06 17:25:00,104704.99,104705.0,104561.65,104571.65,15.44807
BTCUSDT,1m,2025-06-06 17:26:00,104571.65,104571.65,104488.37,104488.37,7.71079
BTCUSDT,1m,2025-06-06 17:27:00,104488.37,104500.0,104488.37,104496.68,19.67195
BTCUSDT,1m,2025-06-06 17:28:00,104496.68,104500.0,104475.47,104500.0,37.56966
BTCUSDT,1m,2025-06-06 17:29:00,104499.99,104505.34,104499.99,104505.33,6.29084
BTCUSDT,1m,2025-06-06 17:30:00,104505.33,104566.61,104505.33,104548.48,14.83215
BTCUSDT,1m,2025-06-06 17:31:00,104548.48,104548.49,104516.95,104516.99,4.65719
BTCUSDT,1m,2025-06-06 17:32:00,104516.99,104517.0,104455.01,104471.43,8.3505
BTCUSDT,1m,2025-06-06 17:33:00,104471.42,104471.43,104460.81,104465.11,2.39077
